Data i czas,Poziom,Ważność,Kategoria,Wiadomość,Szczegóły
2025-05-14 08:21:49,INFO,low,General Warning,"#-> nt_check | ODKARTASZ:RG.RG009[1][P001] {G|Czy w ostatnich 6 miesiącach pacjent miał przetaczają krew lub preparaty krwiopochodne? \nJeżeli TAK, podaj rodzaj zabiegu i adres placówki:} |","{""process_id"": ""518"", ""formssessionname"": ""20250514-050839-1-192.168.100.20"", ""formsformname"": ""ODKARTASZ"", ""formsdbsessionid"": ""129783403"", ""formsusername"": ""jniznik@eskulap"", ""thread"": ""518"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"#-> RadioChanged (Rg.Rg009[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 1","{""process_id"": ""518"", ""formssessionname"": ""20250514-050839-1-192.168.100.20"", ""formsformname"": ""ODKARTASZ"", ""formsdbsessionid"": ""129783403"", ""formsusername"": ""jniznik@eskulap"", ""thread"": ""518"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"/->Key keyCode:38, (block.item)=(.), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""1430"", ""formssessionname"": ""20250514-061906-1-192.168.101.149"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129799191"", ""formsusername"": ""amgwiazdon@eskulap"", ""thread"": ""1430"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,#-> nt_key |  | UP,"{""process_id"": ""1430"", ""formssessionname"": ""20250514-061906-1-192.168.101.149"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129799191"", ""formsusername"": ""amgwiazdon@eskulap"", ""thread"": ""1430"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"#-> Key keyCode:38, (block.item)=(.), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""1430"", ""formssessionname"": ""20250514-061906-1-192.168.101.149"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129799191"", ""formsusername"": ""amgwiazdon@eskulap"", ""thread"": ""1430"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"/->Goto (OaPlan.DspLekarzAsystujacy[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""972"", ""formssessionname"": ""20250514-053209-1-192.168.103.205"", ""formsformname"": ""OLPCHIR1"", ""formsdbsessionid"": ""129788830"", ""formsusername"": ""bfilipiak@eskulap"", ""thread"": ""972"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,#-> nt_click | OLPCHIR1:OA_PLAN.DSP_LEKARZ_ASYSTUJACY[1] {Pracownik} |,"{""process_id"": ""972"", ""formssessionname"": ""20250514-053209-1-192.168.103.205"", ""formsformname"": ""OLPCHIR1"", ""formsdbsessionid"": ""129788830"", ""formsusername"": ""bfilipiak@eskulap"", ""thread"": ""972"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"#-> Goto (OaPlan.DspLekarzAsystujacy[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""972"", ""formssessionname"": ""20250514-053209-1-192.168.103.205"", ""formsformname"": ""OLPCHIR1"", ""formsdbsessionid"": ""129788830"", ""formsusername"": ""bfilipiak@eskulap"", ""thread"": ""972"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"/->Goto (CtrlFak.DspDataDo[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""1293"", ""formssessionname"": ""20250514-050445-1-192.168.101.137"", ""formsformname"": ""EV_LEKI"", ""formsdbsessionid"": ""129783248"", ""formsusername"": ""jlezanska@eskulap"", ""thread"": ""1293"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"#-> Goto (CtrlFak.DspDataDo[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""1293"", ""formssessionname"": ""20250514-050445-1-192.168.101.137"", ""formsformname"": ""EV_LEKI"", ""formsdbsessionid"": ""129783248"", ""formsusername"": ""jlezanska@eskulap"", ""thread"": ""1293"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"FormId: 38 Message: Proszę podać zapytanie i nacisnąć F12, żeby wykonać, F10 żeby anulować.","{""process_id"": ""389"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIJGPLST"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""389"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"/->Goto (Ps.DspKc[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""389"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIJGPLST"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""389"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,#-> nt_click | RIJGPLST:PS.DSP_KC[1] {Płatnik} |,"{""process_id"": ""389"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIJGPLST"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""389"", ""type"": ""Info""}"
2025-05-14 08:21:49,INFO,low,General Warning,"#-> Goto (Ps.DspKc[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""389"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIJGPLST"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""389"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,Service Status,/->startEdit Zl.ZlNumer - OperationResult.Status: Success,"{""process_id"": ""2124"", ""formssessionname"": ""20250514-051747-1-192.168.102.2"", ""formsformname"": ""BLISTA"", ""formsdbsessionid"": ""129797150"", ""formsusername"": ""dbiedron@eskulap"", ""thread"": ""2124"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,Service Status,#-> startEdit Zl.ZlNumer,"{""process_id"": ""2124"", ""formssessionname"": ""20250514-051747-1-192.168.102.2"", ""formsformname"": ""BLISTA"", ""formsdbsessionid"": ""129797150"", ""formsusername"": ""dbiedron@eskulap"", ""thread"": ""2124"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->Goto (Wy.DspWyTypeAbbrev[4]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""1854"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""1854"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_click | ODPOBYT:WY.DSP_WY_TYPE_ABBREV[5] {Typ opisu} |,"{""process_id"": ""1854"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""1854"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> // ODPOBYT,"{""process_id"": ""1854"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""1854"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> Goto (Wy.DspWyTypeAbbrev[4]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""1854"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""1854"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> Ping - seconds since last user activity: 3137,"{""process_id"": ""218"", ""formssessionname"": ""20250514-052435-1-192.168.100.20"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""129784507"", ""formsusername"": ""idomalik@eskulap"", ""thread"": ""218"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->ResumeAfterLov lovName: LwJednostki, rowId: 5 - OperationResult.Status: Success","{""process_id"": ""430"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""IPPANEL"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""430"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_lov_select | IPPANEL:LW_JEDNOSTKI | 5 {[enc]q29f18f8AlQifo0BQn01pPCxDe0aHML9f7L+G4czznQuodNNjQt/XtFlp+Mnks2i24YokxC9RF2/ay+WACSt44DPPd/pVzBG8Qg39aaGKCrn8hPnp33fzJ4XTR4Cqz0XYBeDdzdhjZcx0Upi3cxyJJATtef/GE2KoPiCjKV7srKcnfMnexg3slZCS8Zud3bxLo/1OMSQMipYTaPGuQQW0prqSFxwA+Idu5XX6hF1vR3hi9vsoiBRtK2L/hLPlhYuIZkcVaDdJtL0YsDUH9WiL+JG78kEyF3LUmc3tS1KYwx47DWOY0O3+b+N3JhTcl9i7pfnGRJjh5UaufbJmyGN1A==[/enc]},"{""process_id"": ""430"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""IPPANEL"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""430"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> ResumeAfterLov lovName: LwJednostki, rowId: 5","{""process_id"": ""430"", ""formssessionname"": ""20250514-061604-1-192.168.101.114"", ""formsformname"": ""IPPANEL"", ""formsdbsessionid"": ""129791214"", ""formsusername"": ""wszatkowski@eskulap"", ""thread"": ""430"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->ButtonPressed (Po.ProceduryRozl[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""1810"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""IPEPROZ1"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""1810"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,RIKSGL > IPEPROZ1: 1502ms,"{""process_id"": ""1160"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""IPEPROZ1"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""1160"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->ButtonPressed (Bd.BadaniaWynik[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""259"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""259"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,OSK > OEWWYNBL: 1364ms,"{""process_id"": ""393"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""393"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,FormId: 55 Message: FRM-40400:Wprowadzone zmiany zostały zapamiętane.,"{""process_id"": ""1256"", ""formssessionname"": ""20250514-040953-1-192.168.101.94"", ""formsformname"": ""ODWYP"", ""formsdbsessionid"": ""129780993"", ""formsusername"": ""apogorzelski@eskulap"", ""thread"": ""1256"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->ButtonPressed (DefToolbar.Save[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""1256"", ""formssessionname"": ""20250514-040953-1-192.168.101.94"", ""formsformname"": ""ODWYP"", ""formsdbsessionid"": ""129780993"", ""formsusername"": ""apogorzelski@eskulap"", ""thread"": ""1256"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->ScrollDown block: Po, step: 1, changes: 0 - OperationResult.Status: Success","{""process_id"": ""305"", ""formssessionname"": ""20250514-052513-3-192.168.101.172"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129784558"", ""formsusername"": ""kjerzyk@eskulap"", ""thread"": ""305"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_click | ODWYP:DEF_TOOLBAR.SAVE[1] {} |,"{""process_id"": ""1256"", ""formssessionname"": ""20250514-040953-1-192.168.101.94"", ""formsformname"": ""ODWYP"", ""formsdbsessionid"": ""129780993"", ""formsusername"": ""apogorzelski@eskulap"", ""thread"": ""1256"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> Ping - seconds since last user activity: 113,"{""process_id"": ""1391"", ""formssessionname"": ""20250514-052449-1-192.168.101.174"", ""formsformname"": ""SK_LISTA"", ""formsdbsessionid"": ""129784519"", ""formsusername"": ""tpniaczek@eskulap"", ""thread"": ""1391"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> ButtonPressed (DefToolbar.Save[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""1256"", ""formssessionname"": ""20250514-040953-1-192.168.101.94"", ""formsformname"": ""ODWYP"", ""formsdbsessionid"": ""129780993"", ""formsusername"": ""apogorzelski@eskulap"", ""thread"": ""1256"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->TabChanged tabsCanvas: KartyCanvas, selectedTab: K3, changes: 0 - OperationResult.Status: Success","{""process_id"": ""902"", ""formssessionname"": ""20250514-045659-1-192.168.100.20"", ""formsformname"": ""RIKARTA"", ""formsdbsessionid"": ""129782914"", ""formsusername"": ""aciukowska@eskulap"", ""thread"": ""902"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_click | RIKARTA:KARTY>K3 |,"{""process_id"": ""902"", ""formssessionname"": ""20250514-045659-1-192.168.100.20"", ""formsformname"": ""RIKARTA"", ""formsdbsessionid"": ""129782914"", ""formsusername"": ""aciukowska@eskulap"", ""thread"": ""902"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> // RIKARTA,"{""process_id"": ""902"", ""formssessionname"": ""20250514-045659-1-192.168.100.20"", ""formsformname"": ""RIKARTA"", ""formsdbsessionid"": ""129782914"", ""formsusername"": ""aciukowska@eskulap"", ""thread"": ""902"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> TabChanged tabsCanvas: KartyCanvas, selectedTab: K3, changes: 0","{""process_id"": ""902"", ""formssessionname"": ""20250514-045659-1-192.168.100.20"", ""formsformname"": ""RIKARTA"", ""formsdbsessionid"": ""129782914"", ""formsusername"": ""aciukowska@eskulap"", ""thread"": ""902"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->ResumeAfterLov lovName: LovLekarze, rowId: 0 - OperationResult.Status: Success","{""process_id"": ""1604"", ""formssessionname"": ""20250514-050252-1-192.168.101.181"", ""formsformname"": ""ODKSODDN"", ""formsdbsessionid"": ""129783153"", ""formsusername"": ""mwaclawik@eskulap"", ""thread"": ""1604"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_lov_select | ODKSODDN:LOV_LEKARZE | 0 {[enc]iU4OIti6F2tWIQTLH+Zf/g2lILv3EtDVeeJkvCdraIe3KLQimMxb4uQHZPgegjhTfoFF5eHJQxz9pFCTvLXe8LDV8vF1pSKA0wKOEggp5wM7pcEFZfSB/Hh1e3Wi15ZIU46mrjN5HgERCPC3yxAGp3sqm4fQd+t4DkqyzecyZpffLmzGbCMqQxzHOxBQ9uQGrjdWjZJjvQmetsHZSCqm9h/HKp4qHoMDaVZwGkqoi7GscvaJppzPv3ZyDUG4nKsW5H9kcRw6gvi3RMLbc+phpybwA1fweGcbktHw1Q4C34jr3BZFzTay3pg1Gb79ag4yqHRxvqUqH59f2W0T8p5aBQ==[/enc]},"{""process_id"": ""1604"", ""formssessionname"": ""20250514-050252-1-192.168.101.181"", ""formsformname"": ""ODKSODDN"", ""formsdbsessionid"": ""129783153"", ""formsusername"": ""mwaclawik@eskulap"", ""thread"": ""1604"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> ResumeAfterLov lovName: LovLekarze, rowId: 0","{""process_id"": ""1604"", ""formssessionname"": ""20250514-050252-1-192.168.101.181"", ""formsformname"": ""ODKSODDN"", ""formsdbsessionid"": ""129783153"", ""formsusername"": ""mwaclawik@eskulap"", ""thread"": ""1604"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_scrolldown | SLISTPAC:PO | rec=1,"{""process_id"": ""305"", ""formssessionname"": ""20250514-052513-3-192.168.101.172"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129784558"", ""formsusername"": ""kjerzyk@eskulap"", ""thread"": ""305"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> // SLISTPAC,"{""process_id"": ""305"", ""formssessionname"": ""20250514-052513-3-192.168.101.172"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129784558"", ""formsusername"": ""kjerzyk@eskulap"", ""thread"": ""305"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> ScrollDown block: Po, step: 1, changes: 0","{""process_id"": ""305"", ""formssessionname"": ""20250514-052513-3-192.168.101.172"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129784558"", ""formsusername"": ""kjerzyk@eskulap"", ""thread"": ""305"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"FormId: 3 Message: Proszę podać zapytanie i nacisnąć F12, żeby wykonać, F10 żeby anulować.","{""process_id"": ""1676"", ""formssessionname"": ""20250514-051747-1-192.168.102.2"", ""formsformname"": ""BLISTA"", ""formsdbsessionid"": ""129797150"", ""formsusername"": ""dbiedron@eskulap"", ""thread"": ""1676"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->Goto (Zl.ZlNumer[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""1676"", ""formssessionname"": ""20250514-051747-1-192.168.102.2"", ""formsformname"": ""BLISTA"", ""formsdbsessionid"": ""129797150"", ""formsusername"": ""dbiedron@eskulap"", ""thread"": ""1676"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_click | BLISTA:ZL.ZL_NUMER[1] {Numer} |,"{""process_id"": ""1676"", ""formssessionname"": ""20250514-051747-1-192.168.102.2"", ""formsformname"": ""BLISTA"", ""formsdbsessionid"": ""129797150"", ""formsusername"": ""dbiedron@eskulap"", ""thread"": ""1676"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> Goto (Zl.ZlNumer[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""1676"", ""formssessionname"": ""20250514-051747-1-192.168.102.2"", ""formsformname"": ""BLISTA"", ""formsdbsessionid"": ""129797150"", ""formsusername"": ""dbiedron@eskulap"", ""thread"": ""1676"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,Ładowanie formularza SzDefMenu z Eskulap.Core.Gen.,"{""process_id"": ""393"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""OEWWYNBL"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""393"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,Ładowanie formularza OewwynblForm z Eskulap.HistoriaChoroby.v440af.Oewwynbl.v440af6.Gen.,"{""process_id"": ""393"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""OSK"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""393"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,Uruchomiono nowy wątek formularza (thread id=393),"{""process_id"": ""393"", ""formssessionname"": ""no_session"", ""formsusername"": ""anonymous"", ""thread"": ""393"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_click | OSK:BD.BADANIA_WYNIK[1] {Wynik} |,"{""process_id"": ""259"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""OSK"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""259"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> ButtonPressed (Bd.BadaniaWynik[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""259"", ""formssessionname"": ""20250514-061649-1-192.168.101.105"", ""formsformname"": ""OSK"", ""formsdbsessionid"": ""129798939"", ""formsusername"": ""mmaciaszczyk@eskulap"", ""thread"": ""259"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"/->ButtonPressed (Ctrl.Szczeg[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0 - OperationResult.Status: Success","{""process_id"": ""927"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""927"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,ODKSODDZ > ODPOBYT: 448ms,"{""process_id"": ""4"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""4"", ""type"": ""Info""}"
2025-05-14 08:24:20,WARN,medium,General Warning,"Nieobsługiwane wywołanie GET_ITEM_PROPERTY('DSP_SPOSOB_WYPISANIA', WINDOW_HANDLE)","{""process_id"": ""4"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""4"", ""type"": ""Warn""}"
2025-05-14 08:24:20,INFO,low,General Warning,Ładowanie formularza Ipeproz1Form z Eskulap.RuchChorych.v450af.Ipeproz1.v450af4.Gen.,"{""process_id"": ""1160"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIKSGL"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""1160"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,Uruchomiono nowy wątek formularza (thread id=1160),"{""process_id"": ""1160"", ""formssessionname"": ""no_session"", ""formsusername"": ""anonymous"", ""thread"": ""1160"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_click | RIKSGL:PO.PROCEDURY_ROZL[1] {Przypisz dane rozl.} |,"{""process_id"": ""1810"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIKSGL"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""1810"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> // RIKSGL,"{""process_id"": ""1810"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIKSGL"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""1810"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> ButtonPressed (Po.ProceduryRozl[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""1810"", ""formssessionname"": ""20250514-045054-1-192.168.101.136"", ""formsformname"": ""RIKSGL"", ""formsdbsessionid"": ""129787536"", ""formsusername"": ""ikapustianyk@eskulap"", ""thread"": ""1810"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> Ping - seconds since last user activity: 10,"{""process_id"": ""1683"", ""formssessionname"": ""20250514-035104-1-192.168.101.94"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""129786717"", ""formsusername"": ""apogorzelski@eskulap"", ""thread"": ""1683"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,Ładowanie formularza OdpobytForm z Eskulap.RuchChorych.Gen.Part1.,"{""process_id"": ""4"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""4"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,Uruchomiono nowy wątek formularza (thread id=4),"{""process_id"": ""4"", ""formssessionname"": ""no_session"", ""formsusername"": ""anonymous"", ""thread"": ""4"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> nt_click | ODKSODDZ:CTRL.SZCZEG[1] { (F5) Szczegóły} |,"{""process_id"": ""927"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""927"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> // ODKSODDZ,"{""process_id"": ""927"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""927"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,"#-> ButtonPressed (Ctrl.Szczeg[0]), (Shift,Ctrl,Alt)=(False,False,False), changes: 0","{""process_id"": ""927"", ""formssessionname"": ""20250514-051707-1-192.168.101.130"", ""formsformname"": ""ODKSODDZ"", ""formsdbsessionid"": ""129788217"", ""formsusername"": ""adudek@eskulap"", ""thread"": ""927"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> Ping - seconds since last user activity: 55,"{""process_id"": ""819"", ""formssessionname"": ""20250514-054301-1-192.168.102.146"", ""formsformname"": ""ODPOBYT"", ""formsdbsessionid"": ""129786066"", ""formsusername"": ""ddziu@eskulap"", ""thread"": ""819"", ""type"": ""Info""}"
2025-05-14 08:24:20,INFO,low,General Warning,#-> Ping - seconds since last user activity: 1,"{""process_id"": ""430"", ""formssessionname"": ""20250514-051747-1-192.168.102.2"", ""formsformname"": ""BLISTA"", ""formsdbsessionid"": ""129797150"", ""formsusername"": ""dbiedron@eskulap"", ""thread"": ""430"", ""type"": ""Info""}"
